0.009785443979005019,0.4454190254211426,7.258674547407362,0.11871721272667249,0.0,0.883168,0.883168
0.010526723634555108,0.44495091239611306,7.235174486372206,0.1195845913555887,0.0,0.87087,0.883168
0.0049367046294113,0.44468826850255333,7.23657570944892,0.1208850109949708,0.0,0.870132,0.883168
0.007214737823233008,0.44412751992543537,7.227726046244303,0.11751708711187045,0.0,0.870706,0.883168
0.005662444438267913,0.4439459886815813,7.224446847703722,0.11869961147507031,0.0,0.865295,0.883168
0.004064114014100697,0.4438803745640649,7.209527715047201,0.11508921190268463,0.0,0.878167,0.883168
0.008464703755453228,0.44533123109075756,7.2299111260308155,0.11477422076794837,0.0,0.867098,0.883168
0.004289360396150086,0.4436132099893358,7.2155295583936905,0.11558344322774146,0.0,0.871116,0.883168
0.004931284642467896,0.445739397737715,7.237257787916396,0.11716833859682083,0.0,0.877429,0.883168
0.00638048864590625,0.44292924337916906,7.219609154595269,0.11876135559545622,0.0,0.865459,0.883168
0.005231895277069675,0.44519231650564406,7.224632528093126,0.12160554743475384,0.0,0.875051,0.883168
0.012807041991295086,0.4439097762107849,7.200593747033013,0.11694155020846261,0.0,0.859638,0.883168
0.006571216265567475,0.4438304477267795,7.221696599324544,0.11935485766993628,0.0,0.871772,0.883168
0.005091985938553181,0.4456020633379618,7.2213186899820965,0.11467007257872158,0.0,0.879725,0.883168
0.004007188753328389,0.44372796018918353,7.223790200551351,0.11832313992910914,0.0,0.875133,0.883168
0.012480191581158175,0.4446313745445675,7.221841600206163,0.11826172313756413,0.0,0.865213,0.883168
0.01589033079540564,0.44773606922891407,7.263424661424425,0.12184038609266282,0.0,0.868738,0.883168
0.011290184335990085,0.4450870951016744,7.2376645194159615,0.11849459409713745,0.0,0.873411,0.883168
0.005600643478747871,0.44385057091712954,7.218283314175076,0.12282915984590849,0.0,0.880216,0.883168
0.00871545242714799,0.44591581291622584,7.235082276662191,0.11712915872534116,0.0,0.856604,0.883168
0.013431250086675088,0.44641192158063253,7.2442259894477,0.11896493567360772,0.0,0.866197,0.883168
0.009331095695961267,0.44419019487169054,7.225437302059597,0.11894454028871325,0.0,0.873248,0.883168
0.011676012535786463,0.44389852815204195,7.196445231967502,0.11610075781742732,0.0,0.852997,0.883168
0.008131206806542144,0.4454158975018395,7.201800388760037,0.11629634201526642,0.0,0.85849,0.883168
0.007577967457473278,0.44427675008773804,7.200344954596625,0.11557166626056035,0.0,0.883168,0.883168
0.005913535702145762,0.4451010571585761,7.222518497043186,0.1179252533449067,0.0,0.879888,0.883168
0.004566045956582659,0.4450718773735894,7.193432013193767,0.11653088745143679,0.0,0.881692,0.883168
0.0247195082069892,0.4438174565633138,7.217767471737332,0.1168182278672854,0.0,0.846028,0.883168
0.0067717507222874295,0.44543738034036423,7.230857700771756,0.12474300894472334,0.0,0.864147,0.883168
0.006347574553607653,0.4428045988082886,7.1946310043334964,0.1169205103483465,0.0,0.871444,0.883168
0.019156998545966215,0.4463583052158356,7.2294521437750925,0.11526673452721702,0.0,0.858572,0.883168
0.00572398342192173,0.4444666220082177,7.21979956097073,0.11630095011658138,0.0,0.876691,0.883168
0.0065006965279786125,0.44399554199642605,7.201100773281521,0.11518088699214989,0.0,0.882594,0.883168
0.003811422885499067,0.4450670580069224,7.2090206887986925,0.11547591686248779,0.0,0.879397,0.883168
0.006154518351993627,0.444651867945989,7.210255071851942,0.11820655696921878,0.0,0.875461,0.883168
0.010597926828389366,0.4473176274034712,7.228492408328586,0.11802069553070599,0.0,0.867426,0.883168
0.007777386233727965,0.44619091351826984,7.225937281714545,0.12017261435588202,0.0,0.878823,0.883168
0.021152971208923392,0.44614809817738005,7.231232611338298,0.11876695338222716,0.0,0.881774,0.883168
0.010278516637885735,0.4460996157593197,7.239203876919216,0.12116344455215666,0.0,0.864393,0.883168
0.004210668264163865,0.4444984330071343,7.192349698808458,0.11503950614068244,0.0,0.872428,0.883168
0.01182151023660683,0.44600132703781126,7.2139721446567115,0.11721655966507064,0.0,0.877839,0.883168
0.005675653733002643,0.4453818202018738,7.232606580522325,0.11668479409482745,0.0,0.871936,0.883168
0.006312762639330079,0.44445912705527413,7.2145714653862845,0.11200151294469833,0.0,0.874149,0.883168
0.005795918583559493,0.44444946779145134,7.207495551639133,0.11723100774817996,0.0,0.86882,0.883168
0.008390512691241586,0.444556736946106,7.194397385915121,0.11395102312995328,0.0,0.881938,0.883168
0.007601553938972453,0.44521098600493536,7.221780120001899,0.11806591550509135,0.0,0.875953,0.883168
0.004522565819530024,0.44457188447316487,7.205835130479601,0.11586457226011489,0.0,0.872838,0.883168
0.00572649590127791,0.44472678303718566,7.204818789164225,0.11662608074645202,0.0,0.879397,0.883168
0.0034436357466297017,0.44470354053709243,7.199392996893989,0.11663151466184192,0.0,0.875871,0.883168
0.004727674195439451,0.4437866078482734,7.198941432105171,0.11452689146002133,0.0,0.883332,0.883332
0.01229495800152007,0.4450918356577555,7.2038232379489475,0.11557855784065194,0.0,0.87169,0.883332
0.004260514591199656,0.444890828927358,7.199884033203125,0.1115721471607685,0.0,0.873985,0.883332
0.008814618933118051,0.44546573559443153,7.233629025353325,0.12132114354107115,0.0,0.878003,0.883332
0.009882594981334276,0.44419617189301386,7.204481400383843,0.1189810519417127,0.0,0.876691,0.883332
0.005330916265180955,0.4463891532686022,7.220554362403022,0.1187527029050721,0.0,0.877757,0.883332
0.0067838920849478904,0.44463918805122377,7.177391412523058,0.11311649911933475,0.0,0.872674,0.883332
